,miscleavage_model,var_subject,var_site,var_species,missingness,method,rmse_mean,rmse_se,n
978,bernoulli,9,0,1,0.25,stoich_pep_mean,0.5500435414431062,0.07628053503524493,5
979,bernoulli,9,0,1,0.25,stoich_pep_median,0.5500435414431062,0.07628053503524493,5
980,bernoulli,9,0,1,0.5,int_mean,1.4617875457443912,0.09196291701613896,5
981,bernoulli,9,0,1,0.5,int_median,1.4652729576020707,0.09110734679683426,5
982,bernoulli,9,0,1,0.5,int_sum,2.510149538915875,0.33342776069396657,5
983,bernoulli,9,0,1,0.5,stoich_fraction,1.1369952542460648,0.14586068390365783,5
984,bernoulli,9,0,1,0.5,stoich_logit,9.492779240330123,0.4977916212490975,5
985,bernoulli,9,0,1,0.5,stoich_pep_mean,1.1369952542460648,0.14586068390365783,5
986,bernoulli,9,0,1,0.5,stoich_pep_median,1.1369952542460648,0.14586068390365783,5
987,bernoulli,9,0,9,0.0,int_mean,1.600216504355598,0.0753548329644617,5
988,bernoulli,9,0,9,0.0,int_median,1.6425256573261635,0.053088494888894736,5
989,bernoulli,9,0,9,0.0,int_sum,4.260116757244317,0.547133200972388,5
990,bernoulli,9,0,9,0.0,stoich_fraction,4.803724960504242e-16,2.089842267803874e-17,5
991,bernoulli,9,0,9,0.0,stoich_logit,1.8349996616523513e-15,4.742525371188853e-16,5
992,bernoulli,9,0,9,0.0,stoich_pep_mean,4.803724960504242e-16,2.089842267803874e-17,5
993,bernoulli,9,0,9,0.0,stoich_pep_median,4.803724960504242e-16,2.089842267803874e-17,5
994,bernoulli,9,0,9,0.25,int_mean,1.4088866554333477,0.12134352000125054,5
995,bernoulli,9,0,9,0.25,int_median,1.4262904111985055,0.12163710575962873,5
996,bernoulli,9,0,9,0.25,int_sum,2.7517566176363886,0.22917797141076446,5
997,bernoulli,9,0,9,0.25,stoich_fraction,0.6039313949836591,0.06090715457095355,5
998,bernoulli,9,0,9,0.25,stoich_logit,5.904065195940585,0.44197641603601673,5
999,bernoulli,9,0,9,0.25,stoich_pep_mean,0.6039313949836591,0.06090715457095355,5
1000,bernoulli,9,0,9,0.25,stoich_pep_median,0.6039313949836591,0.06090715457095355,5
1001,bernoulli,9,0,9,0.5,int_mean,1.3801143907063615,0.08674020341714768,5
1002,bernoulli,9,0,9,0.5,int_median,1.3852180600621093,0.08746091301434167,5
1003,bernoulli,9,0,9,0.5,int_sum,3.1232192877039324,0.6554266344449146,5
1004,bernoulli,9,0,9,0.5,stoich_fraction,0.8309823276318256,0.0921034434260161,5
1005,bernoulli,9,0,9,0.5,stoich_logit,8.880985374954458,0.17374185870278055,5
1006,bernoulli,9,0,9,0.5,stoich_pep_mean,0.8309823276318256,0.0921034434260161,5
1007,bernoulli,9,0,9,0.5,stoich_pep_median,0.8309823276318256,0.0921034434260161,5
1008,bernoulli,9,1,0,0.0,int_mean,1.2166402636987477,0.2264173284763529,5
1009,bernoulli,9,1,0,0.0,int_median,1.2534759447395813,0.21695094442267712,5
1010,bernoulli,9,1,0,0.0,int_sum,4.0307783657182,0.06312474685357537,5
1011,bernoulli,9,1,0,0.0,stoich_fraction,0.33990229045576664,0.009936888216662155,5
1012,bernoulli,9,1,0,0.0,stoich_logit,0.1379146864436501,0.014281885572515095,5
1013,bernoulli,9,1,0,0.0,stoich_pep_mean,0.33990229045576664,0.009936888216662155,5
1014,bernoulli,9,1,0,0.0,stoich_pep_median,0.33990229045576664,0.009936888216662155,5
1015,bernoulli,9,1,0,0.25,int_mean,1.1805117525393376,0.13281475478938867,5
1016,bernoulli,9,1,0,0.25,int_median,1.1783789770531228,0.13467975923301684,5
1017,bernoulli,9,1,0,0.25,int_sum,2.7075264722869443,0.460876725591392,5
1018,bernoulli,9,1,0,0.25,stoich_fraction,0.8051114961788336,0.10722678594400677,5
1019,bernoulli,9,1,0,0.25,stoich_logit,5.970439152947764,0.7033787743686558,5
1020,bernoulli,9,1,0,0.25,stoich_pep_mean,0.8051114961788336,0.10722678594400677,5
1021,bernoulli,9,1,0,0.25,stoich_pep_median,0.8051114961788336,0.10722678594400677,5
1022,bernoulli,9,1,0,0.5,int_mean,1.2555380874578754,0.057198468708471895,5
1023,bernoulli,9,1,0,0.5,int_median,1.2590043362844814,0.0588843468292054,5
1024,bernoulli,9,1,0,0.5,int_sum,2.771083096600104,0.5066162117102685,5
1025,bernoulli,9,1,0,0.5,stoich_fraction,1.1827276261581794,0.06785824624834715,5
1026,bernoulli,9,1,0,0.5,stoich_logit,9.27184097414539,0.3534138008794398,5
1027,bernoulli,9,1,0,0.5,stoich_pep_mean,1.1827276261581794,0.06785824624834715,5
1028,bernoulli,9,1,0,0.5,stoich_pep_median,1.1827276261581794,0.06785824624834715,5
1029,bernoulli,9,1,1,0.0,int_mean,1.4602058501552517,0.2616168329055911,5
1030,bernoulli,9,1,1,0.0,int_median,1.5435026235240863,0.26956617396979365,5
1031,bernoulli,9,1,1,0.0,int_sum,5.414736109648205,1.5499594162435761,5
1032,bernoulli,9,1,1,0.0,stoich_fraction,0.410697317180351,0.03372792773616436,5
1033,bernoulli,9,1,1,0.0,stoich_logit,0.14243729827860124,0.043570958373898815,5
1034,bernoulli,9,1,1,0.0,stoich_pep_mean,0.410697317180351,0.03372792773616436,5
1035,bernoulli,9,1,1,0.0,stoich_pep_median,0.410697317180351,0.03372792773616436,5
1036,bernoulli,9,1,1,0.25,int_mean,1.458960830315601,0.10879218858348284,5
1037,bernoulli,9,1,1,0.25,int_median,1.4606426715982566,0.1095048946841956,5
1038,bernoulli,9,1,1,0.25,int_sum,3.3617808839309533,0.5276391844559838,5
1039,bernoulli,9,1,1,0.25,stoich_fraction,0.8904921137445851,0.10157622231036456,5
1040,bernoulli,9,1,1,0.25,stoich_logit,5.385727752752457,0.26787916431196485,5
1041,bernoulli,9,1,1,0.25,stoich_pep_mean,0.8904921137445851,0.10157622231036456,5
1042,bernoulli,9,1,1,0.25,stoich_pep_median,0.8904921137445851,0.10157622231036456,5
1043,bernoulli,9,1,1,0.5,int_mean,1.605148153129398,0.11492360496541125,5
1044,bernoulli,9,1,1,0.5,int_median,1.6190664422670487,0.11604391332412814,5
1045,bernoulli,9,1,1,0.5,int_sum,3.376706351973848,0.7563256092991216,5
1046,bernoulli,9,1,1,0.5,stoich_fraction,1.1914834604206157,0.06319744162978218,5
1047,bernoulli,9,1,1,0.5,stoich_logit,9.009874671351957,0.5998021714576695,5
1048,bernoulli,9,1,1,0.5,stoich_pep_mean,1.1914834604206157,0.06319744162978218,5
1049,bernoulli,9,1,1,0.5,stoich_pep_median,1.1914834604206157,0.06319744162978218,5
1050,bernoulli,9,1,9,0.0,int_mean,1.470208256453784,0.18673769692556982,5
1051,bernoulli,9,1,9,0.0,int_median,1.4853552965876033,0.1644730763894463,5
1052,bernoulli,9,1,9,0.0,int_sum,4.2780305385003405,0.8347262348160551,5
1053,bernoulli,9,1,9,0.0,stoich_fraction,0.4184932290548308,0.026672419533775023,5
1054,bernoulli,9,1,9,0.0,stoich_logit,0.1081190332255872,0.016509935492954275,5
1055,bernoulli,9,1,9,0.0,stoich_pep_mean,0.4184932290548308,0.026672419533775023,5
1056,bernoulli,9,1,9,0.0,stoich_pep_median,0.4184932290548308,0.026672419533775023,5
1057,bernoulli,9,1,9,0.25,int_mean,1.5954861404652716,0.05855619758908956,5
1058,bernoulli,9,1,9,0.25,int_median,1.6194838993323752,0.07002454963818439,5
1059,bernoulli,9,1,9,0.25,int_sum,3.4738238309331964,0.4178622475806029,5
1060,bernoulli,9,1,9,0.25,stoich_fraction,0.8303618140057715,0.1413379651195284,5
1061,bernoulli,9,1,9,0.25,stoich_logit,5.727422102817951,0.3115530430802883,5
1062,bernoulli,9,1,9,0.25,stoich_pep_mean,0.8303618140057715,0.1413379651195284,5
1063,bernoulli,9,1,9,0.25,stoich_pep_median,0.8303618140057715,0.1413379651195284,5
1064,bernoulli,9,1,9,0.5,int_mean,1.5103956676198034,0.1543568638944871,5
1065,bernoulli,9,1,9,0.5,int_median,1.5244583866420203,0.14684696473494932,5
1066,bernoulli,9,1,9,0.5,int_sum,2.6356401722949796,0.4492839726332905,5
1067,bernoulli,9,1,9,0.5,stoich_fraction,1.0726247542367804,0.1117697800842217,5
1068,bernoulli,9,1,9,0.5,stoich_logit,9.178791736600388,0.51443461778964,5
1069,bernoulli,9,1,9,0.5,stoich_pep_mean,1.0726247542367804,0.1117697800842217,5
1070,bernoulli,9,1,9,0.5,stoich_pep_median,1.0726247542367804,0.1117697800842217,5
1071,bernoulli,9,9,0,0.0,int_mean,1.6928395666742824,0.23645035916823964,5
1072,bernoulli,9,9,0,0.0,int_median,1.7910614813227326,0.23643805219455777,5
1073,bernoulli,9,9,0,0.0,int_sum,5.411908641166904,0.5594987681662108,5
1074,bernoulli,9,9,0,0.0,stoich_fraction,1.1647128062868901,0.0700269251130684,5
1075,bernoulli,9,9,0,0.0,stoich_logit,0.559957282357082,0.03679931136343232,5
1076,bernoulli,9,9,0,0.0,stoich_pep_mean,1.1647128062868901,0.0700269251130684,5
1077,bernoulli,9,9,0,0.0,stoich_pep_median,1.1647128062868901,0.0700269251130684,5
1078,bernoulli,9,9,0,0.25,int_mean,1.3822226084547249,0.12682827058255333,5
1079,bernoulli,9,9,0,0.25,int_median,1.3965572207490649,0.12642792709461892,5
1080,bernoulli,9,9,0,0.25,int_sum,3.3022388950963326,0.699623340732121,5
1081,bernoulli,9,9,0,0.25,stoich_fraction,1.3991487509813292,0.053457713686753595,5
1082,bernoulli,9,9,0,0.25,stoich_logit,5.97244556740002,0.8762980391924582,5
1083,bernoulli,9,9,0,0.25,stoich_pep_mean,1.3991487509813292,0.053457713686753595,5
1084,bernoulli,9,9,0,0.25,stoich_pep_median,1.3991487509813292,0.053457713686753595,5
1085,bernoulli,9,9,0,0.5,int_mean,1.5188814602803542,0.17692865658827547,5
1086,bernoulli,9,9,0,0.5,int_median,1.519378798316738,0.15536164057351348,5
1087,bernoulli,9,9,0,0.5,int_sum,3.773280218932102,1.348746883700989,5
1088,bernoulli,9,9,0,0.5,stoich_fraction,1.608649377782669,0.15603289548297708,5
1089,bernoulli,9,9,0,0.5,stoich_logit,7.879949922004282,0.628275388798711,5
1090,bernoulli,9,9,0,0.5,stoich_pep_mean,1.608649377782669,0.15603289548297708,5
1091,bernoulli,9,9,0,0.5,stoich_pep_median,1.608649377782669,0.15603289548297708,5
1092,bernoulli,9,9,1,0.0,int_mean,0.9583565570040111,0.12318249930412213,5
1093,bernoulli,9,9,1,0.0,int_median,1.0571534299459089,0.137455154704688,5
1094,bernoulli,9,9,1,0.0,int_sum,4.413313933072887,0.649374024144966,5
1095,bernoulli,9,9,1,0.0,stoich_fraction,0.8832750926432158,0.08297052662288626,5
1096,bernoulli,9,9,1,0.0,stoich_logit,0.4983175208576423,0.08378409966016431,5
1097,bernoulli,9,9,1,0.0,stoich_pep_mean,0.8832750926432158,0.08297052662288626,5
1098,bernoulli,9,9,1,0.0,stoich_pep_median,0.8832750926432158,0.08297052662288626,5
1099,bernoulli,9,9,1,0.25,int_mean,1.430189373276751,0.05073090795671832,5
1100,bernoulli,9,9,1,0.25,int_median,1.4486315898416717,0.05337720729284859,5
1101,bernoulli,9,9,1,0.25,int_sum,3.8881295407879706,0.4278068258150019,5
1102,bernoulli,9,9,1,0.25,stoich_fraction,1.314818677264501,0.15696170395520156,5
1103,bernoulli,9,9,1,0.25,stoich_logit,4.125768246884625,0.28210912397020155,5
1104,bernoulli,9,9,1,0.25,stoich_pep_mean,1.314818677264501,0.15696170395520156,5
1105,bernoulli,9,9,1,0.25,stoich_pep_median,1.314818677264501,0.15696170395520156,5
1106,bernoulli,9,9,1,0.5,int_mean,1.7509023166486557,0.14929021482638286,5
1107,bernoulli,9,9,1,0.5,int_median,1.761083712793996,0.15636425962145967,5
1108,bernoulli,9,9,1,0.5,int_sum,2.925640807741189,0.52904919184933,5
1109,bernoulli,9,9,1,0.5,stoich_fraction,1.8236341793005741,0.16510401796966967,5
1110,bernoulli,9,9,1,0.5,stoich_logit,8.977743651419049,0.4412821477697877,5
1111,bernoulli,9,9,1,0.5,stoich_pep_mean,1.8236341793005741,0.16510401796966967,5
1112,bernoulli,9,9,1,0.5,stoich_pep_median,1.8236341793005741,0.16510401796966967,5
1113,bernoulli,9,9,9,0.0,int_mean,1.4087100412398343,0.32610802251196797,5
1114,bernoulli,9,9,9,0.0,int_median,1.5036531471972538,0.3341162887823448,5
1115,bernoulli,9,9,9,0.0,int_sum,5.342395990650873,1.6507966044759543,5
1116,bernoulli,9,9,9,0.0,stoich_fraction,0.9501175577965333,0.04491724294215825,5
1117,bernoulli,9,9,9,0.0,stoich_logit,0.5442354650685302,0.11689432015044762,5
1118,bernoulli,9,9,9,0.0,stoich_pep_mean,0.9501175577965333,0.04491724294215825,5
1119,bernoulli,9,9,9,0.0,stoich_pep_median,0.9501175577965333,0.04491724294215825,5
1120,bernoulli,9,9,9,0.25,int_mean,1.6787629940036273,0.1933837164485426,5
1121,bernoulli,9,9,9,0.25,int_median,1.6832916282860864,0.19908123319219426,5
1122,bernoulli,9,9,9,0.25,int_sum,4.302829132718367,0.5667394826742417,5
1123,bernoulli,9,9,9,0.25,stoich_fraction,1.4290775975215906,0.15367412434293465,5
1124,bernoulli,9,9,9,0.25,stoich_logit,4.646312120392205,0.22482303337812046,5
1125,bernoulli,9,9,9,0.25,stoich_pep_mean,1.4290775975215906,0.15367412434293465,5
1126,bernoulli,9,9,9,0.25,stoich_pep_median,1.4290775975215906,0.15367412434293465,5
1127,bernoulli,9,9,9,0.5,int_mean,1.7541918725467798,0.1691523376645933,5
1128,bernoulli,9,9,9,0.5,int_median,1.7571944601184804,0.16916395000017,5
1129,bernoulli,9,9,9,0.5,int_sum,2.782563741610273,0.5190135921256311,5
1130,bernoulli,9,9,9,0.5,stoich_fraction,1.4404611274938606,0.1657861772395043,5
1131,bernoulli,9,9,9,0.5,stoich_logit,7.444098933291977,0.5406286175675279,5
1132,bernoulli,9,9,9,0.5,stoich_pep_mean,1.4404611274938606,0.1657861772395043,5
1133,bernoulli,9,9,9,0.5,stoich_pep_median,1.4404611274938606,0.1657861772395043,5
