protein_length,abundance,missingness,miscleavage_rate,var_subject,var_site,n_proteins,method,rmse_mean,rmse_se,n
200,250,0.25,0.5,0.0,1.0,10,rrollup/median,0.8957053728127212,0.10415155464628816,5
200,250,0.25,0.5,0.0,1.0,10,rrollup/sum,3.053557118358702,0.21488282824428453,5
200,250,0.25,0.5,0.0,1.0,10,zrollup/mean,1.2765418217662048,0.09937335881103294,5
200,250,0.25,0.5,0.0,1.0,10,zrollup/median,1.2885324689494306,0.0993630967444517,5
200,250,0.25,0.5,0.0,1.0,10,zrollup/sum,1.539154410045065,0.11734887886970342,5
200,250,0.25,0.5,0.0,9.0,5,rollup/mean,0.9345859034556379,0.09949816171605473,5
200,250,0.25,0.5,0.0,9.0,5,rollup/median,0.9389528742137905,0.10311820038555781,5
200,250,0.25,0.5,0.0,9.0,5,rollup/sum,3.836510792283785,0.545152417993446,5
200,250,0.25,0.5,0.0,9.0,5,rrollup/mean,0.9358071232009146,0.08132030836856786,5
200,250,0.25,0.5,0.0,9.0,5,rrollup/median,0.9958671175892281,0.09054193990458882,5
200,250,0.25,0.5,0.0,9.0,5,rrollup/sum,4.919858439961603,0.683488519714356,5
200,250,0.25,0.5,0.0,9.0,5,zrollup/mean,1.2958578448714135,0.06040420063430947,5
200,250,0.25,0.5,0.0,9.0,5,zrollup/median,1.3225655610935896,0.0434861822687358,5
200,250,0.25,0.5,0.0,9.0,5,zrollup/sum,1.8176994092579215,0.16184078384938694,5
200,250,0.25,0.5,0.0,9.0,10,rollup/mean,1.003505785945382,0.05840024079914612,5
200,250,0.25,0.5,0.0,9.0,10,rollup/median,1.112655692251172,0.055068660585978355,5
200,250,0.25,0.5,0.0,9.0,10,rollup/sum,4.029122616037979,0.5392012521549229,5
200,250,0.25,0.5,0.0,9.0,10,rrollup/mean,1.0085257637246416,0.04494369867323937,5
200,250,0.25,0.5,0.0,9.0,10,rrollup/median,1.0672517222840072,0.04974192169728596,5
200,250,0.25,0.5,0.0,9.0,10,rrollup/sum,4.656731471356467,0.6515787222193872,5
200,250,0.25,0.5,0.0,9.0,10,zrollup/mean,1.3740421108425376,0.08356541587677735,5
200,250,0.25,0.5,0.0,9.0,10,zrollup/median,1.40808396338288,0.08485678021836304,5
200,250,0.25,0.5,0.0,9.0,10,zrollup/sum,1.8049884464235848,0.05240991745634426,5
200,250,0.25,0.5,1.0,0.0,5,rollup/mean,0.7122196297633496,0.08261071475619733,5
200,250,0.25,0.5,1.0,0.0,5,rollup/median,0.7031994184456364,0.07810870068007417,5
200,250,0.25,0.5,1.0,0.0,5,rollup/sum,2.294294714282267,0.19593449695744614,5
200,250,0.25,0.5,1.0,0.0,5,rrollup/mean,0.7450006813874309,0.09027847242792873,5
200,250,0.25,0.5,1.0,0.0,5,rrollup/median,0.7505606035661878,0.08606144645223468,5
200,250,0.25,0.5,1.0,0.0,5,rrollup/sum,2.4312450687998766,0.23104619702461626,5
200,250,0.25,0.5,1.0,0.0,5,zrollup/mean,1.0621503486151391,0.10122880825762205,5
200,250,0.25,0.5,1.0,0.0,5,zrollup/median,1.059395445669535,0.10122327664111731,5
200,250,0.25,0.5,1.0,0.0,5,zrollup/sum,1.3112738788853338,0.10829768211558481,5
200,250,0.25,0.5,1.0,0.0,10,rollup/mean,0.9050796497660221,0.05890224773316531,5
200,250,0.25,0.5,1.0,0.0,10,rollup/median,0.9142183359507137,0.05756940384497998,5
200,250,0.25,0.5,1.0,0.0,10,rollup/sum,3.5053029373282074,0.5217223760267149,5
200,250,0.25,0.5,1.0,0.0,10,rrollup/mean,0.9356338100661967,0.052879428618898855,5
200,250,0.25,0.5,1.0,0.0,10,rrollup/median,0.9550705836761807,0.05280599097049277,5
200,250,0.25,0.5,1.0,0.0,10,rrollup/sum,3.7713912320679888,0.5565986274250945,5
200,250,0.25,0.5,1.0,0.0,10,zrollup/mean,1.1252257047399108,0.04232281119109599,5
200,250,0.25,0.5,1.0,0.0,10,zrollup/median,1.1249631273424174,0.04106572820849798,5
200,250,0.25,0.5,1.0,0.0,10,zrollup/sum,1.4761900109891815,0.1408660633762098,5
200,250,0.25,0.5,1.0,1.0,5,rollup/mean,1.201787049867725,0.1118648980195073,5
200,250,0.25,0.5,1.0,1.0,5,rollup/median,1.2200080908243598,0.11677707042933737,5
200,250,0.25,0.5,1.0,1.0,5,rollup/sum,3.3689800308293543,0.5044804752567029,5
200,250,0.25,0.5,1.0,1.0,5,rrollup/mean,1.250643818865963,0.10352858156844102,5
200,250,0.25,0.5,1.0,1.0,5,rrollup/median,1.2862808187186228,0.11396571852752635,5
200,250,0.25,0.5,1.0,1.0,5,rrollup/sum,3.6562357236057252,0.5904364959815259,5
200,250,0.25,0.5,1.0,1.0,5,zrollup/mean,1.4539189539546336,0.07240731481812111,5
200,250,0.25,0.5,1.0,1.0,5,zrollup/median,1.447869013913385,0.07194280106424382,5
200,250,0.25,0.5,1.0,1.0,5,zrollup/sum,1.6470194359671442,0.1088601751754689,5
200,250,0.25,0.5,1.0,1.0,10,rollup/mean,0.9040951984451808,0.07608124630676996,5
200,250,0.25,0.5,1.0,1.0,10,rollup/median,0.9178168878830959,0.08128398058793383,5
200,250,0.25,0.5,1.0,1.0,10,rollup/sum,3.114529914425714,0.3134584840895388,5
200,250,0.25,0.5,1.0,1.0,10,rrollup/mean,0.9123121992389743,0.08330478228210907,5
200,250,0.25,0.5,1.0,1.0,10,rrollup/median,0.9664851304498846,0.07164275244752352,5
200,250,0.25,0.5,1.0,1.0,10,rrollup/sum,3.2133223693921367,0.2685181687179254,5
200,250,0.25,0.5,1.0,1.0,10,zrollup/mean,1.151809457309008,0.06772482687111618,5
200,250,0.25,0.5,1.0,1.0,10,zrollup/median,1.1537140094227403,0.06884126165654911,5
200,250,0.25,0.5,1.0,1.0,10,zrollup/sum,1.3645657209543793,0.04035920392863657,5
200,250,0.25,0.5,1.0,9.0,5,rollup/mean,1.0447784582715554,0.022422424912648925,5
200,250,0.25,0.5,1.0,9.0,5,rollup/median,1.0410061121067713,0.022350124033421653,5
200,250,0.25,0.5,1.0,9.0,5,rollup/sum,3.8804431210881303,0.5472876380807963,5
200,250,0.25,0.5,1.0,9.0,5,rrollup/mean,1.0173595661486927,0.03207871046145572,5
200,250,0.25,0.5,1.0,9.0,5,rrollup/median,1.0340280737287135,0.03408666478876995,5
200,250,0.25,0.5,1.0,9.0,5,rrollup/sum,4.2229881758626435,0.6760529621924071,5
200,250,0.25,0.5,1.0,9.0,5,zrollup/mean,1.2361781297354144,0.1263618558574142,5
200,250,0.25,0.5,1.0,9.0,5,zrollup/median,1.2369287187119873,0.12542785784914903,5
200,250,0.25,0.5,1.0,9.0,5,zrollup/sum,1.3649873916462163,0.13744811656411188,5
200,250,0.25,0.5,1.0,9.0,10,rollup/mean,1.1528201871156447,0.08969964466037507,5
200,250,0.25,0.5,1.0,9.0,10,rollup/median,1.1900652809065364,0.08871195804429086,5
200,250,0.25,0.5,1.0,9.0,10,rollup/sum,4.394957686739849,1.1262479578994136,5
200,250,0.25,0.5,1.0,9.0,10,rrollup/mean,1.2220687711002511,0.07699078892828781,5
200,250,0.25,0.5,1.0,9.0,10,rrollup/median,1.2664658016294976,0.0788328557080198,5
200,250,0.25,0.5,1.0,9.0,10,rrollup/sum,4.836613453784098,1.3381187027510495,5
200,250,0.25,0.5,1.0,9.0,10,zrollup/mean,1.3339683863989045,0.0896936813491206,5
200,250,0.25,0.5,1.0,9.0,10,zrollup/median,1.3422607107304543,0.08594641530941907,5
200,250,0.25,0.5,1.0,9.0,10,zrollup/sum,1.5786609539909966,0.07267879558104115,5
200,250,0.25,0.5,9.0,0.0,5,rollup/mean,1.5163553323905883,0.10385810490969227,5
200,250,0.25,0.5,9.0,0.0,5,rollup/median,1.5185178469217775,0.10977785259956875,5
200,250,0.25,0.5,9.0,0.0,5,rollup/sum,3.6206450064692755,0.747626759976242,5
200,250,0.25,0.5,9.0,0.0,5,rrollup/mean,1.5293549937254327,0.11157506794017731,5
200,250,0.25,0.5,9.0,0.0,5,rrollup/median,1.5361629415115223,0.1074013716719975,5
200,250,0.25,0.5,9.0,0.0,5,rrollup/sum,3.683757056181682,0.7561620496377024,5
200,250,0.25,0.5,9.0,0.0,5,zrollup/mean,1.4290046308681383,0.038592114013814585,5
200,250,0.25,0.5,9.0,0.0,5,zrollup/median,1.4359133475109729,0.03782961908247208,5
200,250,0.25,0.5,9.0,0.0,5,zrollup/sum,1.560512776898829,0.04196012378051177,5
200,250,0.25,0.5,9.0,0.0,10,rollup/mean,1.786168318659744,0.22264605510622598,5
200,250,0.25,0.5,9.0,0.0,10,rollup/median,1.7972992372466705,0.21957176298609613,5
200,250,0.25,0.5,9.0,0.0,10,rollup/sum,4.124160305624204,0.5416840496370764,5
200,250,0.25,0.5,9.0,0.0,10,rrollup/mean,1.7953381814842218,0.2173058479449022,5
200,250,0.25,0.5,9.0,0.0,10,rrollup/median,1.8128726999223321,0.21398424007228742,5
200,250,0.25,0.5,9.0,0.0,10,rrollup/sum,4.255092298750389,0.5321395850812561,5
200,250,0.25,0.5,9.0,0.0,10,zrollup/mean,1.6125258724914744,0.10322527104575967,5
200,250,0.25,0.5,9.0,0.0,10,zrollup/median,1.6146916507403524,0.10498024972992546,5
200,250,0.25,0.5,9.0,0.0,10,zrollup/sum,1.7694051774583603,0.11769161718582948,5
200,250,0.25,0.5,9.0,1.0,5,rollup/mean,1.4688268423311637,0.2182904467629694,5
200,250,0.25,0.5,9.0,1.0,5,rollup/median,1.465830800192684,0.21228674515008097,5
200,250,0.25,0.5,9.0,1.0,5,rollup/sum,3.0329713218516443,0.14138422470199216,5
200,250,0.25,0.5,9.0,1.0,5,rrollup/mean,1.4951858021405418,0.21491480560833123,5
200,250,0.25,0.5,9.0,1.0,5,rrollup/median,1.4939327285697783,0.21029136421014463,5
200,250,0.25,0.5,9.0,1.0,5,rrollup/sum,3.1049269783380304,0.1579285773826366,5
200,250,0.25,0.5,9.0,1.0,5,zrollup/mean,1.5997146224031016,0.13475954719589808,5
200,250,0.25,0.5,9.0,1.0,5,zrollup/median,1.5954321955469257,0.13461400160052045,5
200,250,0.25,0.5,9.0,1.0,5,zrollup/sum,1.681838941370674,0.11389786722337356,5
200,250,0.25,0.5,9.0,1.0,10,rollup/mean,1.9826372206347647,0.24108008275988843,5
200,250,0.25,0.5,9.0,1.0,10,rollup/median,1.9906354688951278,0.23668561857914847,5
200,250,0.25,0.5,9.0,1.0,10,rollup/sum,3.842402050043822,0.26851401981672923,5
200,250,0.25,0.5,9.0,1.0,10,rrollup/mean,2.017676852203858,0.23954390996973635,5
200,250,0.25,0.5,9.0,1.0,10,rrollup/median,2.029021300018461,0.23619076806196398,5
200,250,0.25,0.5,9.0,1.0,10,rrollup/sum,4.133138299098476,0.3811254189645449,5
200,250,0.25,0.5,9.0,1.0,10,zrollup/mean,1.7036417375265636,0.0909735292062838,5
200,250,0.25,0.5,9.0,1.0,10,zrollup/median,1.7080942876091165,0.09049058303123751,5
200,250,0.25,0.5,9.0,1.0,10,zrollup/sum,1.8252757702443396,0.10409280968134654,5
200,250,0.25,0.5,9.0,9.0,5,rollup/mean,1.6169864864834722,0.18846879932745778,5
200,250,0.25,0.5,9.0,9.0,5,rollup/median,1.6511616990880706,0.18236686035571728,5
200,250,0.25,0.5,9.0,9.0,5,rollup/sum,5.120585870390638,0.8225676129967243,5
200,250,0.25,0.5,9.0,9.0,5,rrollup/mean,1.6615506018017712,0.18979490346651107,5
200,250,0.25,0.5,9.0,9.0,5,rrollup/median,1.6666372035615578,0.18323090121704078,5
200,250,0.25,0.5,9.0,9.0,5,rrollup/sum,5.2207108589026685,0.8141757416285966,5
200,250,0.25,0.5,9.0,9.0,5,zrollup/mean,1.4536639250822923,0.10841317540892828,5
200,250,0.25,0.5,9.0,9.0,5,zrollup/median,1.4641713788024422,0.11365493980826254,5
200,250,0.25,0.5,9.0,9.0,5,zrollup/sum,1.6030147202751786,0.1394223436815329,5
200,250,0.25,0.5,9.0,9.0,10,rollup/mean,1.5528731722820566,0.18167463596546568,5
200,250,0.25,0.5,9.0,9.0,10,rollup/median,1.6250353582423895,0.16503873163225963,5
200,250,0.25,0.5,9.0,9.0,10,rollup/sum,3.8432739703239305,0.5562619150981948,5
200,250,0.25,0.5,9.0,9.0,10,rrollup/mean,1.5600837823008245,0.18309036029567796,5
200,250,0.25,0.5,9.0,9.0,10,rrollup/median,1.6025608710542734,0.17352748987953734,5
200,250,0.25,0.5,9.0,9.0,10,rrollup/sum,4.051575179776732,0.5320789062169832,5
200,250,0.25,0.5,9.0,9.0,10,zrollup/mean,1.5683989804104077,0.10612689982110388,5
200,250,0.25,0.5,9.0,9.0,10,zrollup/median,1.5686978430353906,0.10558284968926918,5
200,250,0.25,0.5,9.0,9.0,10,zrollup/sum,1.6143545374506125,0.11391724967616569,5
200,250,0.5,0.0,0.0,0.0,5,rollup/mean,0.7658489081432492,0.16167674181918648,5
200,250,0.5,0.0,0.0,0.0,5,rollup/median,0.7623920886971202,0.1607096814926872,5
200,250,0.5,0.0,0.0,0.0,5,rollup/sum,2.5541337833542457,0.2257759434080767,5
200,250,0.5,0.0,0.0,0.0,5,rrollup/mean,0.7831736308888242,0.16708629547867881,5
200,250,0.5,0.0,0.0,0.0,5,rrollup/median,0.7927575932518743,0.1700370389477797,5
200,250,0.5,0.0,0.0,0.0,5,rrollup/sum,2.545554354696793,0.20451608661667317,5
200,250,0.5,0.0,0.0,0.0,5,zrollup/mean,1.4695845355515689,0.049901000737622346,5
200,250,0.5,0.0,0.0,0.0,5,zrollup/median,1.4743200263248288,0.04859021821589747,5
200,250,0.5,0.0,0.0,0.0,5,zrollup/sum,1.2889952883996312,0.20833719677435242,5
200,250,0.5,0.0,0.0,0.0,10,rollup/mean,0.8514610685998724,0.06604005192275889,5
200,250,0.5,0.0,0.0,0.0,10,rollup/median,0.8554280920765966,0.0665750791565415,5
200,250,0.5,0.0,0.0,0.0,10,rollup/sum,2.338953997924288,0.05828047796028453,5
200,250,0.5,0.0,0.0,0.0,10,rrollup/mean,0.870355485427688,0.06786105895791915,5
200,250,0.5,0.0,0.0,0.0,10,rrollup/median,0.8753353768760869,0.06956979759227769,5
200,250,0.5,0.0,0.0,0.0,10,rrollup/sum,2.419297817974037,0.06938620008192618,5
200,250,0.5,0.0,0.0,0.0,10,zrollup/mean,1.434574791232311,0.04938855763536333,5
200,250,0.5,0.0,0.0,0.0,10,zrollup/median,1.4429992191578807,0.048585686652784045,5
200,250,0.5,0.0,0.0,0.0,10,zrollup/sum,1.3123052368749377,0.021166454996791883,5
200,250,0.5,0.0,0.0,1.0,5,rollup/mean,0.7580188007096836,0.1406546949920282,5
200,250,0.5,0.0,0.0,1.0,5,rollup/median,0.7609698499404465,0.1402009118795524,5
200,250,0.5,0.0,0.0,1.0,5,rollup/sum,2.181758677920594,0.2136796787388963,5
200,250,0.5,0.0,0.0,1.0,5,rrollup/mean,0.7742266526229571,0.14209350702526052,5
200,250,0.5,0.0,0.0,1.0,5,rrollup/median,0.7826590994038753,0.14441333488404973,5
200,250,0.5,0.0,0.0,1.0,5,rrollup/sum,2.262961141649559,0.23086692427323252,5
200,250,0.5,0.0,0.0,1.0,5,zrollup/mean,1.333216949227846,0.0726256540815482,5
200,250,0.5,0.0,0.0,1.0,5,zrollup/median,1.3358992081153271,0.06802301855431643,5
200,250,0.5,0.0,0.0,1.0,5,zrollup/sum,1.158028530862954,0.07958625704625714,5
200,250,0.5,0.0,0.0,1.0,10,rollup/mean,0.727383925835998,0.058862957800368536,5
200,250,0.5,0.0,0.0,1.0,10,rollup/median,0.7288707991119728,0.05935717782699975,5
200,250,0.5,0.0,0.0,1.0,10,rollup/sum,2.732282084676386,0.4356207341420869,5
200,250,0.5,0.0,0.0,1.0,10,rrollup/mean,0.7333297490446583,0.06464812505895395,5
200,250,0.5,0.0,0.0,1.0,10,rrollup/median,0.7375124737593598,0.0663616353381569,5
200,250,0.5,0.0,0.0,1.0,10,rrollup/sum,2.690465930782086,0.4665505548457175,5
200,250,0.5,0.0,0.0,1.0,10,zrollup/mean,1.3720991258729724,0.02129653525700219,5
200,250,0.5,0.0,0.0,1.0,10,zrollup/median,1.3752342180113604,0.020643219264376705,5
200,250,0.5,0.0,0.0,1.0,10,zrollup/sum,1.2838569506832467,0.16656769991084294,5
200,250,0.5,0.0,0.0,9.0,5,rollup/mean,0.7417666915494842,0.18419689705230946,5
200,250,0.5,0.0,0.0,9.0,5,rollup/median,0.7402845670240652,0.18447627667875535,5
200,250,0.5,0.0,0.0,9.0,5,rollup/sum,2.896447925909807,0.47774321308074463,5
200,250,0.5,0.0,0.0,9.0,5,rrollup/mean,0.7477072482922382,0.18212588085639234,5
200,250,0.5,0.0,0.0,9.0,5,rrollup/median,0.7893327765199787,0.20160512978419587,5
200,250,0.5,0.0,0.0,9.0,5,rrollup/sum,3.0320086045635635,0.5516898792315977,5
200,250,0.5,0.0,0.0,9.0,5,zrollup/mean,1.4261583380342444,0.08017889218158274,5
200,250,0.5,0.0,0.0,9.0,5,zrollup/median,1.4322595077298734,0.08011975587163493,5
200,250,0.5,0.0,0.0,9.0,5,zrollup/sum,1.5548924419478432,0.1437126141775196,5
200,250,0.5,0.0,0.0,9.0,10,rollup/mean,1.2613349210546434,0.1856132559395269,5
200,250,0.5,0.0,0.0,9.0,10,rollup/median,1.2872198450385073,0.18541722450383596,5
200,250,0.5,0.0,0.0,9.0,10,rollup/sum,3.9128036182869126,0.49109584980210136,5
200,250,0.5,0.0,0.0,9.0,10,rrollup/mean,1.2457220441143095,0.19080785329263414,5
200,250,0.5,0.0,0.0,9.0,10,rrollup/median,1.3136260381214229,0.19242500686137862,5
200,250,0.5,0.0,0.0,9.0,10,rrollup/sum,4.512487894055636,0.6334079709587904,5
200,250,0.5,0.0,0.0,9.0,10,zrollup/mean,1.5300253603907115,0.06359281032045487,5
200,250,0.5,0.0,0.0,9.0,10,zrollup/median,1.547417268294922,0.059245125753705254,5
200,250,0.5,0.0,0.0,9.0,10,zrollup/sum,1.7460087636400583,0.09358140764653412,5
200,250,0.5,0.0,1.0,0.0,5,rollup/mean,0.9225822301346922,0.15267374397284672,5
200,250,0.5,0.0,1.0,0.0,5,rollup/median,0.9214662695579386,0.15266786540559082,5
200,250,0.5,0.0,1.0,0.0,5,rollup/sum,2.052077530451097,0.10301637441472808,5
200,250,0.5,0.0,1.0,0.0,5,rrollup/mean,0.9516104884250967,0.15121370333512882,5
200,250,0.5,0.0,1.0,0.0,5,rrollup/median,0.9514910084334968,0.15187199478053143,5
200,250,0.5,0.0,1.0,0.0,5,rrollup/sum,2.0481433077820057,0.09074804971563422,5
200,250,0.5,0.0,1.0,0.0,5,zrollup/mean,0.9766070433797603,0.13376635642127127,5
200,250,0.5,0.0,1.0,0.0,5,zrollup/median,0.9782584573256863,0.13488172528400708,5
200,250,0.5,0.0,1.0,0.0,5,zrollup/sum,1.051798622266092,0.13409439406347112,5
200,250,0.5,0.0,1.0,0.0,10,rollup/mean,1.0675938130419824,0.10286010909717969,5
200,250,0.5,0.0,1.0,0.0,10,rollup/median,1.0677191764208276,0.10359164033583103,5
200,250,0.5,0.0,1.0,0.0,10,rollup/sum,2.2823127118500706,0.11100411602324636,5
200,250,0.5,0.0,1.0,0.0,10,rrollup/mean,1.0834831973792376,0.10435149051161365,5
200,250,0.5,0.0,1.0,0.0,10,rrollup/median,1.0881157195772193,0.10470902309275841,5
200,250,0.5,0.0,1.0,0.0,10,rrollup/sum,2.292730316551443,0.12356205472552502,5
200,250,0.5,0.0,1.0,0.0,10,zrollup/mean,1.0687410422370778,0.13311008516596384,5
200,250,0.5,0.0,1.0,0.0,10,zrollup/median,1.0688374250528625,0.13358584364310336,5
200,250,0.5,0.0,1.0,0.0,10,zrollup/sum,1.183306884382713,0.08975881318347911,5
200,250,0.5,0.0,1.0,1.0,5,rollup/mean,0.8268684625223385,0.04140092235469884,5
200,250,0.5,0.0,1.0,1.0,5,rollup/median,0.8290669820642329,0.041431579137718916,5
200,250,0.5,0.0,1.0,1.0,5,rollup/sum,2.1966461768632417,0.14955736564828473,5
200,250,0.5,0.0,1.0,1.0,5,rrollup/mean,0.8400726090088467,0.03924040452950783,5
200,250,0.5,0.0,1.0,1.0,5,rrollup/median,0.8429226449334191,0.04002857868745335,5
200,250,0.5,0.0,1.0,1.0,5,rrollup/sum,2.2220538420544087,0.15922085184342796,5
200,250,0.5,0.0,1.0,1.0,5,zrollup/mean,0.9163419914739805,0.07147599127944566,5
200,250,0.5,0.0,1.0,1.0,5,zrollup/median,0.9166536791898796,0.07144328343841158,5
200,250,0.5,0.0,1.0,1.0,5,zrollup/sum,1.0916181850483775,0.041308401358577024,5
200,250,0.5,0.0,1.0,1.0,10,rollup/mean,0.9986662445703255,0.04894633925968082,5
200,250,0.5,0.0,1.0,1.0,10,rollup/median,0.999619855033673,0.0479103348646227,5
200,250,0.5,0.0,1.0,1.0,10,rollup/sum,3.1969958751965133,0.3282646656131673,5
200,250,0.5,0.0,1.0,1.0,10,rrollup/mean,0.9928224103042094,0.042490805621198724,5
200,250,0.5,0.0,1.0,1.0,10,rrollup/median,1.026941877303463,0.036484155027187076,5
200,250,0.5,0.0,1.0,1.0,10,rrollup/sum,3.4937809980495778,0.38152587364839285,5
200,250,0.5,0.0,1.0,1.0,10,zrollup/mean,0.9836092394161522,0.05158273315778593,5
200,250,0.5,0.0,1.0,1.0,10,zrollup/median,0.9857141006543827,0.051578917207391294,5
200,250,0.5,0.0,1.0,1.0,10,zrollup/sum,1.163304292092781,0.03302848845557493,5
200,250,0.5,0.0,1.0,9.0,5,rollup/mean,1.120108881193583,0.1069824884251056,5
200,250,0.5,0.0,1.0,9.0,5,rollup/median,1.1314643487728597,0.11439098099980613,5
200,250,0.5,0.0,1.0,9.0,5,rollup/sum,3.7107836547056605,0.7060250930870249,5
200,250,0.5,0.0,1.0,9.0,5,rrollup/mean,1.1142604115517727,0.11955623262010551,5
200,250,0.5,0.0,1.0,9.0,5,rrollup/median,1.1549716043112774,0.13358022184316623,5
200,250,0.5,0.0,1.0,9.0,5,rrollup/sum,4.24314432199321,0.8508824744578739,5
200,250,0.5,0.0,1.0,9.0,5,zrollup/mean,0.993904573387837,0.060593511494824843,5
200,250,0.5,0.0,1.0,9.0,5,zrollup/median,0.9898048020143555,0.060634008300714595,5
200,250,0.5,0.0,1.0,9.0,5,zrollup/sum,1.3439355790085212,0.19889569606573554,5
200,250,0.5,0.0,1.0,9.0,10,rollup/mean,1.091713303471186,0.07773046066087409,5
200,250,0.5,0.0,1.0,9.0,10,rollup/median,1.094653673522161,0.0849704018828074,5
200,250,0.5,0.0,1.0,9.0,10,rollup/sum,2.9821176796872004,0.2996629267126612,5
200,250,0.5,0.0,1.0,9.0,10,rrollup/mean,1.098782792594647,0.0838797477230968,5
200,250,0.5,0.0,1.0,9.0,10,rrollup/median,1.1602153136818294,0.06852133412357965,5
200,250,0.5,0.0,1.0,9.0,10,rrollup/sum,3.250647276464362,0.329379269436669,5
200,250,0.5,0.0,1.0,9.0,10,zrollup/mean,1.1284571215418693,0.0898816675998584,5
200,250,0.5,0.0,1.0,9.0,10,zrollup/median,1.1354231905988361,0.08926956460381963,5
200,250,0.5,0.0,1.0,9.0,10,zrollup/sum,1.2539322941555295,0.11238721040920635,5
200,250,0.5,0.0,9.0,0.0,5,rollup/mean,1.4503406985357796,0.1991226281409884,5
200,250,0.5,0.0,9.0,0.0,5,rollup/median,1.4546640084808913,0.20197197363710231,5
200,250,0.5,0.0,9.0,0.0,5,rollup/sum,2.6791794807197036,0.5045740012511727,5
200,250,0.5,0.0,9.0,0.0,5,rrollup/mean,1.6097562762380406,0.20468753334827408,5
200,250,0.5,0.0,9.0,0.0,5,rrollup/median,1.618906859019479,0.2090657426201728,5
200,250,0.5,0.0,9.0,0.0,5,rrollup/sum,2.7566106723684634,0.5770952495236853,5
200,250,0.5,0.0,9.0,0.0,5,zrollup/mean,1.5697331449986591,0.16015741666303132,5
200,250,0.5,0.0,9.0,0.0,5,zrollup/median,1.5682784748,0.15956508118573678,5
200,250,0.5,0.0,9.0,0.0,5,zrollup/sum,1.6559894407084088,0.136629500000581,5
200,250,0.5,0.0,9.0,0.0,10,rollup/mean,2.1016339938977913,0.39351234199033586,5
200,250,0.5,0.0,9.0,0.0,10,rollup/median,2.0971777010716446,0.3927461038718818,5
200,250,0.5,0.0,9.0,0.0,10,rollup/sum,2.6142830634864915,0.1910433031614846,5
200,250,0.5,0.0,9.0,0.0,10,rrollup/mean,2.1597972192185395,0.37723129165655805,5
200,250,0.5,0.0,9.0,0.0,10,rrollup/median,2.182243020806564,0.36951378122806566,5
200,250,0.5,0.0,9.0,0.0,10,rrollup/sum,2.7259021273428474,0.20953981383803166,5
200,250,0.5,0.0,9.0,0.0,10,zrollup/mean,1.8269968793491458,0.15667263651220625,5
200,250,0.5,0.0,9.0,0.0,10,zrollup/median,1.8258871924163196,0.15807074559524711,5
200,250,0.5,0.0,9.0,0.0,10,zrollup/sum,1.859580422036597,0.11996138167758137,5
200,250,0.5,0.0,9.0,1.0,5,rollup/mean,1.3884900994024825,0.10576324975755395,5
200,250,0.5,0.0,9.0,1.0,5,rollup/median,1.397771459620475,0.1087767139381565,5
200,250,0.5,0.0,9.0,1.0,5,rollup/sum,2.8829086600477956,0.5461934087445968,5
200,250,0.5,0.0,9.0,1.0,5,rrollup/mean,1.4674976726110478,0.11379110999031508,5
200,250,0.5,0.0,9.0,1.0,5,rrollup/median,1.477859621388926,0.1119890199060335,5
200,250,0.5,0.0,9.0,1.0,5,rrollup/sum,2.9486865230494246,0.6177657248631823,5
200,250,0.5,0.0,9.0,1.0,5,zrollup/mean,1.4975182323667382,0.08149716250612556,5
200,250,0.5,0.0,9.0,1.0,5,zrollup/median,1.4976850240243689,0.08178473765367654,5
200,250,0.5,0.0,9.0,1.0,5,zrollup/sum,1.5874401470510637,0.07552206254448142,5
200,250,0.5,0.0,9.0,1.0,10,rollup/mean,1.780850390423177,0.16879635582164387,5
200,250,0.5,0.0,9.0,1.0,10,rollup/median,1.783142480854129,0.1663061834037569,5
200,250,0.5,0.0,9.0,1.0,10,rollup/sum,3.302114612238128,0.8062228493759626,5
200,250,0.5,0.0,9.0,1.0,10,rrollup/mean,1.8568607335403773,0.16489693850436155,5
200,250,0.5,0.0,9.0,1.0,10,rrollup/median,1.8634728880203746,0.1653183812405483,5
200,250,0.5,0.0,9.0,1.0,10,rrollup/sum,3.483935412516246,0.8142604768362686,5
200,250,0.5,0.0,9.0,1.0,10,zrollup/mean,1.6110852285160047,0.09287568766137419,5
200,250,0.5,0.0,9.0,1.0,10,zrollup/median,1.6102643335428095,0.09324695731756899,5
200,250,0.5,0.0,9.0,1.0,10,zrollup/sum,1.665505468464207,0.05988955195041013,5
200,250,0.5,0.0,9.0,9.0,5,rollup/mean,1.4382629743116995,0.22353886380468085,5
200,250,0.5,0.0,9.0,9.0,5,rollup/median,1.4574870742228252,0.21946936506511333,5
200,250,0.5,0.0,9.0,9.0,5,rollup/sum,3.5006253250190413,1.2497737283501935,5
200,250,0.5,0.0,9.0,9.0,5,rrollup/mean,1.44711287739881,0.23559149873875368,5
200,250,0.5,0.0,9.0,9.0,5,rrollup/median,1.4768536873089595,0.22474406534327884,5
200,250,0.5,0.0,9.0,9.0,5,rrollup/sum,4.091297370607078,1.4836269213224944,5
200,250,0.5,0.0,9.0,9.0,5,zrollup/mean,1.3518432554814503,0.1653362128460156,5
200,250,0.5,0.0,9.0,9.0,5,zrollup/median,1.3519551137729653,0.16516048521422186,5
200,250,0.5,0.0,9.0,9.0,5,zrollup/sum,1.5159805280614247,0.14303145207670695,5
